timestamp_iso,time_sec,trial_elapsed_sec,participant_id,condition,manual_start,init_phase,initial_pose_reached,state,event_id,auto_direction,auto_active,auto_delta,x,y,z,roll,pitch,yaw,gripper_opening,user_key_z,user_key_x,user_input,tf_force_raw,if_force_raw,tf_force_smooth,if_force_smooth,tf_contact_count,if_contact_count,contact_force,contact_frames,no_contact_frames,contact_hold_sec,no_contact_hold_sec,stable_contact,stable_no_contact,tf_level,if_level,overall_level,target_low,target_high,target_mid,force_error,in_target_range,esp32_tf_sent,esp32_if_sent
2026-05-14T17:10:22.925239,18.966667,0.000000,P00,visual_only,1,0,1,AUTO_WAIT,E00021,none,0,-0.013000,0.000000,0.000000,0.500000,0.000000,1.570796,1.570796,0.027000,0,0,0,71.531990,0.000000,71.529175,0.000000,2,0,71.529175,501,0,2.087500,0.000000,1,0,2,0,2,30.000000,80.000000,55.000000,16.529175,1,0,0
2026-05-14T17:10:23.126178,19.020833,0.054167,P00,visual_only,1,0,1,AUTO_WAIT,,none,0,-0.013000,0.000000,0.000000,0.500000,0.000000,1.570796,1.570796,0.027000,0,0,0,71.538254,0.000000,71.535522,0.000000,2,0,71.535522,514,0,2.141667,0.000000,1,0,2,0,2,30.000000,80.000000,55.000000,16.535522,1,0,0
2026-05-14T17:10:23.325541,19.075000,0.108333,P00,visual_only,1,0,1,AUTO_WAIT,,none,0,-0.013000,0.000000,0.000000,0.500000,0.000000,1.570796,1.570796,0.027000,0,0,0,71.544280,0.000000,71.541673,0.000000,2,0,71.541673,527,0,2.195833,0.000000,1,0,2,0,2,30.000000,80.000000,55.000000,16.541673,1,0,0
2026-05-14T17:10:23.523195,19.129167,0.162500,P00,visual_only,1,0,1,AUTO_WAIT,,none,0,-0.013000,0.000000,0.000000,0.500000,0.000000,1.570796,1.570796,0.027000,0,0,0,71.550011,0.000000,71.547508,0.000000,2,0,71.547508,540,0,2.250000,0.000000,1,0,2,0,2,30.000000,80.000000,55.000000,16.547508,1,0,0
2026-05-14T17:10:23.723071,19.183333,0.216667,P00,visual_only,1,0,1,AUTO_WAIT,,none,0,-0.013000,0.000000,0.000000,0.500000,0.000000,1.570796,1.570796,0.027000,0,0,0,71.553659,0.000000,71.552265,0.000000,2,0,71.552265,553,0,2.304167,0.000000,1,0,2,0,2,30.000000,80.000000,55.000000,16.552265,1,0,0
2026-05-14T17:10:23.923103,19.237500,0.270833,P00,visual_only,1,0,1,AUTO_WAIT,,none,0,-0.013000,0.000000,0.000000,0.500000,0.000000,1.570796,1.570796,0.027000,0,0,0,71.555370,0.000000,71.554563,0.000000,2,0,71.554563,566,0,2.358333,0.000000,1,0,2,0,2,30.000000,80.000000,55.000000,16.554563,1,0,0
2026-05-14T17:10:24.122826,19.291667,0.325000,P00,visual_only,1,0,1,AUTO_WAIT,,none,0,-0.013000,0.000000,0.000000,0.500000,0.000000,1.570796,1.570796,0.027000,0,0,0,71.556944,0.000000,71.556245,0.000000,2,0,71.556245,579,0,2.412500,0.000000,1,0,2,0,2,30.000000,80.000000,55.000000,16.556245,1,0,0
2026-05-14T17:10:24.326120,19.345833,0.379167,P00,visual_only,1,0,1,AUTO_WAIT,,none,0,-0.013000,0.000000,0.000000,0.500000,0.000000,1.570796,1.570796,0.027000,0,0,0,71.558559,0.000000,71.557857,0.000000,2,0,71.557857,592,0,2.466667,0.000000,1,0,2,0,2,30.000000,80.000000,55.000000,16.557857,1,0,0
2026-05-14T17:10:24.526416,19.400000,0.433333,P00,visual_only,1,0,1,AUTO_WAIT,,none,0,-0.013000,0.000000,0.000000,0.500000,0.000000,1.570796,1.570796,0.027000,0,0,0,71.560151,0.000000,71.559458,0.000000,2,0,71.559458,605,0,2.520833,0.000000,1,0,2,0,2,30.000000,80.000000,55.000000,16.559458,1,0,0
2026-05-14T17:10:24.726659,19.454167,0.487500,P00,visual_only,1,0,1,AUTO_WAIT,,none,0,-0.013000,0.000000,0.000000,0.500000,0.000000,1.570796,1.570796,0.027000,0,0,0,71.561724,0.000000,71.561038,0.000000,2,0,71.561038,618,0,2.575000,0.000000,1,0,2,0,2,30.000000,80.000000,55.000000,16.561038,1,0,0
2026-05-14T17:10:24.927129,19.508333,0.541667,P00,visual_only,1,0,1,AUTO_WAIT,,none,0,-0.013000,0.000000,0.000000,0.500000,0.000000,1.570796,1.570796,0.027000,0,0,0,71.563273,0.000000,71.562598,0.000000,2,0,71.562598,631,0,2.629167,0.000000,1,0,2,0,2,30.000000,80.000000,55.000000,16.562598,1,0,0
2026-05-14T17:10:25.126990,19.562500,0.595833,P00,visual_only,1,0,1,AUTO_WAIT,,none,0,-0.013000,0.000000,0.000000,0.500000,0.000000,1.570796,1.570796,0.027000,0,0,0,71.564802,0.000000,71.564136,0.000000,2,0,71.564136,644,0,2.683333,0.000000,1,0,2,0,2,30.000000,80.000000,55.000000,16.564136,1,0,0
2026-05-14T17:10:25.328136,19.616667,0.650000,P00,visual_only,1,0,1,AUTO_WAIT,,none,0,-0.013000,0.000000,0.000000,0.500000,0.000000,1.570796,1.570796,0.027000,0,0,0,71.566309,0.000000,71.565653,0.000000,2,0,71.565653,657,0,2.737500,0.000000,1,0,2,0,2,30.000000,80.000000,55.000000,16.565653,1,0,0
2026-05-14T17:10:25.529816,19.670833,0.704167,P00,visual_only,1,0,1,AUTO_WAIT,,none,0,-0.013000,0.000000,0.000000,0.500000,0.000000,1.570796,1.570796,0.027000,0,0,0,71.567795,0.000000,71.567148,0.000000,2,0,71.567148,670,0,2.791667,0.000000,1,0,2,0,2,30.000000,80.000000,55.000000,16.567148,1,0,0
2026-05-14T17:10:25.729587,19.725000,0.758333,P00,visual_only,1,0,1,AUTO_WAIT,,none,0,-0.013000,0.000000,0.000000,0.500000,0.000000,1.570796,1.570796,0.027000,0,0,0,71.569261,0.000000,71.568623,0.000000,2,0,71.568623,683,0,2.845833,0.000000,1,0,2,0,2,30.000000,80.000000,55.000000,16.568623,1,0,0
2026-05-14T17:10:25.930151,19.779167,0.812500,P00,visual_only,1,0,1,AUTO_WAIT,,none,0,-0.013000,0.000000,0.000000,0.500000,0.000000,1.570796,1.570796,0.027000,0,0,0,71.570704,0.000000,71.570076,0.000000,2,0,71.570076,696,0,2.900000,0.000000,1,0,2,0,2,30.000000,80.000000,55.000000,16.570076,1,0,0
2026-05-14T17:10:26.129432,19.833333,0.866667,P00,visual_only,1,0,1,AUTO_WAIT,,none,0,-0.013000,0.000000,0.000000,0.500000,0.000000,1.570796,1.570796,0.027000,0,0,0,71.572111,0.000000,71.571501,0.000000,2,0,71.571501,709,0,2.954167,0.000000,1,0,2,0,2,30.000000,80.000000,55.000000,16.571501,1,0,0
