timestamp_iso,time_sec,trial_elapsed_sec,participant_id,condition,manual_start,init_phase,initial_pose_reached,state,event_id,auto_direction,auto_active,auto_delta,x,y,z,roll,pitch,yaw,gripper_opening,user_key_z,user_key_x,user_input,tf_force_raw,if_force_raw,tf_force_smooth,if_force_smooth,tf_contact_count,if_contact_count,contact_force,contact_frames,no_contact_frames,contact_hold_sec,no_contact_hold_sec,stable_contact,stable_no_contact,tf_level,if_level,overall_level,target_low,target_high,target_mid,force_error,in_target_range,esp32_tf_sent,esp32_if_sent
2026-05-14T16:56:37.630573,8.475000,0.000000,P00,visual_only,1,0,1,AUTO_WAIT,E00021,none,0,-0.011000,0.000000,0.000000,0.500000,0.000000,1.570796,1.570796,0.029000,0,0,0,33.752290,0.000000,33.752221,0.000000,2,0,33.752221,955,0,3.979167,0.000000,1,0,1,0,1,30.000000,80.000000,55.000000,21.247779,1,0,0
2026-05-14T16:56:37.827988,8.529167,0.054167,P00,visual_only,1,0,1,AUTO_WAIT,,none,0,-0.011000,0.000000,0.000000,0.500000,0.000000,1.570796,1.570796,0.029000,0,0,0,33.752396,0.000000,33.752350,0.000000,2,0,33.752350,968,0,4.033333,0.000000,1,0,1,0,1,30.000000,80.000000,55.000000,21.247650,1,0,0
2026-05-14T16:56:38.027081,8.583333,0.108333,P00,visual_only,1,0,1,AUTO_WAIT,,none,0,-0.011000,0.000000,0.000000,0.500000,0.000000,1.570796,1.570796,0.029000,0,0,0,33.746407,0.000000,33.748478,0.000000,2,0,33.748478,981,0,4.087500,0.000000,1,0,1,0,1,30.000000,80.000000,55.000000,21.251522,1,0,0
2026-05-14T16:56:38.225765,8.637500,0.162500,P00,visual_only,1,0,1,AUTO_WAIT,,none,0,-0.011000,0.000000,0.000000,0.500000,0.000000,1.570796,1.570796,0.029000,0,0,0,33.741982,0.000000,33.743931,0.000000,2,0,33.743931,994,0,4.141667,0.000000,1,0,1,0,1,30.000000,80.000000,55.000000,21.256069,1,0,0
2026-05-14T16:56:38.425477,8.691667,0.216667,P00,visual_only,1,0,1,AUTO_WAIT,,none,0,-0.011000,0.000000,0.000000,0.500000,0.000000,1.570796,1.570796,0.029000,0,0,0,33.737706,0.000000,33.739558,0.000000,2,0,33.739558,1007,0,4.195833,0.000000,1,0,1,0,1,30.000000,80.000000,55.000000,21.260442,1,0,0
2026-05-14T16:56:38.623352,8.745833,0.270833,P00,visual_only,1,0,1,AUTO_WAIT,,none,0,-0.011000,0.000000,0.000000,0.500000,0.000000,1.570796,1.570796,0.029000,0,0,0,33.733481,0.000000,33.735329,0.000000,2,0,33.735329,1020,0,4.250000,0.000000,1,0,1,0,1,30.000000,80.000000,55.000000,21.264671,1,0,0
2026-05-14T16:56:38.823863,8.800000,0.325000,P00,visual_only,1,0,1,AUTO_WAIT,,none,0,-0.011000,0.000000,0.000000,0.500000,0.000000,1.570796,1.570796,0.029000,0,0,0,33.729185,0.000000,33.731059,0.000000,2,0,33.731059,1033,0,4.304167,0.000000,1,0,1,0,1,30.000000,80.000000,55.000000,21.268941,1,0,0
2026-05-14T16:56:39.022767,8.854167,0.379167,P00,visual_only,1,0,1,AUTO_WAIT,,none,0,-0.011000,0.000000,0.000000,0.500000,0.000000,1.570796,1.570796,0.029000,0,0,0,33.724823,0.000000,33.726725,0.000000,2,0,33.726725,1046,0,4.358333,0.000000,1,0,1,0,1,30.000000,80.000000,55.000000,21.273275,1,0,0
2026-05-14T16:56:39.224169,8.908333,0.433333,P00,visual_only,1,0,1,AUTO_WAIT,,none,0,-0.011000,0.000000,0.000000,0.500000,0.000000,1.570796,1.570796,0.029000,0,0,0,33.720395,0.000000,33.722326,0.000000,2,0,33.722326,1059,0,4.412500,0.000000,1,0,1,0,1,30.000000,80.000000,55.000000,21.277674,1,0,0
2026-05-14T16:56:39.423481,8.962500,0.487500,P00,visual_only,1,0,1,AUTO_WAIT,,none,0,-0.011000,0.000000,0.000000,0.500000,0.000000,1.570796,1.570796,0.029000,0,0,0,33.715900,0.000000,33.717860,0.000000,2,0,33.717860,1072,0,4.466667,0.000000,1,0,1,0,1,30.000000,80.000000,55.000000,21.282140,1,0,0
2026-05-14T16:56:39.622273,9.016667,0.541667,P00,visual_only,1,0,1,AUTO_WAIT,,none,0,-0.011000,0.000000,0.000000,0.500000,0.000000,1.570796,1.570796,0.029000,0,0,0,33.711334,0.000000,33.713325,0.000000,2,0,33.713325,1085,0,4.520833,0.000000,1,0,1,0,1,30.000000,80.000000,55.000000,21.286675,1,0,0
2026-05-14T16:56:39.823452,9.070833,0.595833,P00,visual_only,1,0,1,AUTO_WAIT,,none,0,-0.011000,0.000000,0.000000,0.500000,0.000000,1.570796,1.570796,0.029000,0,0,0,33.706698,0.000000,33.708720,0.000000,2,0,33.708720,1098,0,4.575000,0.000000,1,0,1,0,1,30.000000,80.000000,55.000000,21.291280,1,0,0
2026-05-14T16:56:40.022003,9.125000,0.650000,P00,visual_only,1,0,1,AUTO_WAIT,,none,0,-0.011000,0.000000,0.000000,0.500000,0.000000,1.570796,1.570796,0.029000,0,0,0,33.701987,0.000000,33.704041,0.000000,2,0,33.704041,1111,0,4.629167,0.000000,1,0,1,0,1,30.000000,80.000000,55.000000,21.295959,1,0,0
2026-05-14T16:56:40.221691,9.179167,0.704167,P00,visual_only,1,0,1,AUTO_WAIT,,none,0,-0.011000,0.000000,0.000000,0.500000,0.000000,1.570796,1.570796,0.029000,0,0,0,33.697201,0.000000,33.699288,0.000000,2,0,33.699288,1124,0,4.683333,0.000000,1,0,1,0,1,30.000000,80.000000,55.000000,21.300712,1,0,0
2026-05-14T16:56:40.422519,9.233333,0.758333,P00,visual_only,1,0,1,AUTO_WAIT,,none,0,-0.011000,0.000000,0.000000,0.500000,0.000000,1.570796,1.570796,0.029000,0,0,0,33.692337,0.000000,33.694459,0.000000,2,0,33.694459,1137,0,4.737500,0.000000,1,0,1,0,1,30.000000,80.000000,55.000000,21.305541,1,0,0
2026-05-14T16:56:40.622951,9.287500,0.812500,P00,visual_only,1,0,1,AUTO_WAIT,,none,0,-0.011000,0.000000,0.000000,0.500000,0.000000,1.570796,1.570796,0.029000,0,0,0,33.687394,0.000000,33.689550,0.000000,2,0,33.689550,1150,0,4.791667,0.000000,1,0,1,0,1,30.000000,80.000000,55.000000,21.310450,1,0,0
2026-05-14T16:56:40.822200,9.341667,0.866667,P00,visual_only,1,0,1,AUTO_WAIT,,none,0,-0.011000,0.000000,0.000000,0.500000,0.000000,1.570796,1.570796,0.029000,0,0,0,33.681831,0.000000,33.684280,0.000000,2,0,33.684280,1163,0,4.845833,0.000000,1,0,1,0,1,30.000000,80.000000,55.000000,21.315720,1,0,0
2026-05-14T16:56:41.021746,9.395833,0.920833,P00,visual_only,1,0,1,AUTO_WAIT,,none,0,-0.011000,0.000000,0.000000,0.500000,0.000000,1.570796,1.570796,0.029000,0,0,0,33.675950,0.000000,33.678505,0.000000,2,0,33.678505,1176,0,4.900000,0.000000,1,0,1,0,1,30.000000,80.000000,55.000000,21.321495,1,0,0
2026-05-14T16:56:41.224393,9.450000,0.975000,P00,visual_only,1,0,1,AUTO_WAIT,,none,0,-0.011000,0.000000,0.000000,0.500000,0.000000,1.570796,1.570796,0.029000,0,0,0,33.669964,0.000000,33.672575,0.000000,2,0,33.672575,1189,0,4.954167,0.000000,1,0,1,0,1,30.000000,80.000000,55.000000,21.327425,1,0,0
2026-05-14T16:56:41.423853,9.504167,1.029167,P00,visual_only,1,0,1,AUTO_WAIT,,none,0,-0.011000,0.000000,0.000000,0.500000,0.000000,1.570796,1.570796,0.029000,0,0,0,33.663856,0.000000,33.666519,0.000000,2,0,33.666519,1202,0,5.008333,0.000000,1,0,1,0,1,30.000000,80.000000,55.000000,21.333481,1,0,0
2026-05-14T16:56:41.623606,9.558333,1.083333,P00,visual_only,1,0,1,AUTO_WAIT,,none,0,-0.011000,0.000000,0.000000,0.500000,0.000000,1.570796,1.570796,0.029000,0,0,0,33.657636,0.000000,33.660348,0.000000,2,0,33.660348,1215,0,5.062500,0.000000,1,0,1,0,1,30.000000,80.000000,55.000000,21.339652,1,0,0
