timestamp_iso,time_sec,event_id,event_type,state,auto_direction,contact_force,gripper_opening,detail
2026-05-14T14:48:23.320676,0.000000,E00001,EXPERIMENT_START,INIT,none,0.000000,0.040000,condition=visual_only
2026-05-14T14:49:26.873963,17.183333,E00002,USER_INPUT_Z,INIT,none,7.809036,0.040000,
2026-05-14T14:49:28.879258,17.725000,E00003,USER_INPUT_X,INIT,none,240.273697,0.004000,
2026-05-14T14:49:30.392796,18.133333,E00004,USER_INPUT_Z,INIT,none,24.808179,0.028000,
2026-05-14T14:49:32.934677,18.820833,E00005,USER_INPUT_X,INIT,none,240.040218,0.004000,
2026-05-14T14:49:34.726520,19.304167,E00006,USER_INPUT_Z,INIT,none,0.000052,0.073000,
2026-05-14T14:49:35.295596,19.458333,E00007,USER_INPUT_Z,INIT,none,4.227707,0.046000,
2026-05-14T14:49:36.170586,19.695833,E00008,USER_INPUT_Z,INIT,none,6.101745,0.029500,
2026-05-14T14:49:46.627413,22.529167,E00009,USER_INPUT_Z,INIT,none,7.494235,0.017500,
2026-05-14T14:49:48.439179,23.016667,E00010,USER_INPUT_Z,INIT,none,8.594674,0.001000,
2026-05-14T14:49:51.319349,23.795833,E00011,USER_INPUT_X,INIT,none,8.647590,0.000000,
2026-05-14T14:49:52.131891,24.016667,E00012,USER_INPUT_Z,INIT,none,8.015563,0.010500,
2026-05-14T14:49:52.697907,24.170833,E00013,USER_INPUT_Z,INIT,none,8.690294,0.000000,
2026-05-14T14:50:16.364558,30.579167,E00014,USER_INPUT_Z,INIT,none,7.181373,0.000000,
2026-05-14T14:50:17.044317,30.762500,E00015,USER_INPUT_X,INIT,none,7.181228,0.000000,
2026-05-14T14:50:17.907471,30.995833,E00016,USER_INPUT_Z,INIT,none,5.962697,0.024000,
2026-05-14T14:50:21.093456,31.858333,E00017,USER_INPUT_X,INIT,none,8.822738,0.000000,
2026-05-14T14:50:21.850588,32.062500,E00018,USER_INPUT_Z,INIT,none,7.542231,0.016500,
2026-05-14T14:50:32.608700,34.970833,E00019,EXPERIMENT_END,INIT,none,7.370678,0.000000,user_quit
