timestamp_iso,time_sec,event_id,event_type,state,auto_direction,contact_force,gripper_opening,detail
2026-05-14T16:39:54.792119,0.000000,E00001,EXPERIMENT_START,INIT_PREPARE,none,0.000000,0.040000,condition=visual_only
2026-05-14T16:39:54.792119,0.000000,E00002,INITIAL_POSE_START,INIT_PREPARE,none,0.000000,0.040000,move_to_initial_pose
2026-05-14T16:39:59.066317,1.125000,E00003,INITIAL_POSE_DONE,INIT,none,0.000000,0.040000,executed_steps=240; centered_box_id=2
2026-05-14T16:40:21.087409,7.083333,E00004,USER_INPUT_Z,INIT,none,0.000000,0.040000,
2026-05-14T16:40:21.809321,7.279167,E00005,USER_INPUT_Z,INIT,none,251.804254,0.011500,
2026-05-14T16:40:24.200991,7.929167,E00006,USER_INPUT_Z,INIT,none,252.425661,0.000000,
2026-05-14T16:40:26.626473,8.583333,E00007,USER_INPUT_X,INIT,none,252.672908,0.000000,
2026-05-14T16:40:27.720990,8.879167,E00008,USER_INPUT_X,INIT,none,238.626583,0.025500,
2026-05-14T16:40:29.697901,9.416667,E00009,USER_INPUT_Z,INIT,none,0.000000,0.039000,
2026-05-14T16:40:33.040601,10.320833,E00010,USER_INPUT_Z,INIT,none,141.682678,0.030000,
2026-05-14T16:40:36.271406,11.195833,E00011,USER_INPUT_X,INIT,none,254.699009,0.000000,
2026-05-14T16:40:37.074645,11.412500,E00012,USER_INPUT_X,INIT,none,207.623310,0.027000,
2026-05-14T16:40:38.431674,11.779167,E00013,USER_INPUT_Z,INIT,none,0.000212,0.049500,
2026-05-14T16:40:39.613401,12.100000,E00014,USER_INPUT_X,INIT,none,250.865521,0.000000,
2026-05-14T16:40:40.213172,12.262500,E00015,USER_INPUT_X,INIT,none,251.304441,0.021000,
2026-05-14T16:40:40.798264,12.420833,E00016,USER_INPUT_X,INIT,none,1.502901,0.040500,
2026-05-14T16:40:46.683980,14.012500,E00017,EXPERIMENT_END,INIT,none,0.000000,0.078000,user_quit
