timestamp_iso,time_sec,event_id,event_type,state,auto_direction,contact_force,gripper_opening,detail
2026-05-14T16:56:06.179266,0.000000,E00001,EXPERIMENT_START,INIT_PREPARE,none,0.000000,0.040000,condition=visual_only
2026-05-14T16:56:06.179266,0.000000,E00002,INITIAL_POSE_START,INIT_PREPARE,none,0.000000,0.040000,move_to_initial_pose
2026-05-14T16:56:10.452295,1.125000,E00003,INITIAL_POSE_DONE,INIT,none,0.000000,0.040000,executed_steps=240; centered_box_id=2
2026-05-14T16:56:20.596622,3.870833,E00004,USER_INPUT_Z,INIT,none,0.000000,0.040000,
2026-05-14T16:56:20.934755,3.962500,E00005,USER_INPUT_Z,INIT,none,0.000000,0.039000,
2026-05-14T16:56:21.195016,4.033333,E00006,USER_INPUT_Z,INIT,none,0.000000,0.038000,
2026-05-14T16:56:21.397408,4.087500,E00007,USER_INPUT_Z,INIT,none,0.000000,0.037000,
2026-05-14T16:56:21.644957,4.154167,E00008,USER_INPUT_Z,INIT,none,0.000000,0.036000,
2026-05-14T16:56:21.846993,4.208333,E00009,USER_INPUT_Z,INIT,none,0.000000,0.035000,
2026-05-14T16:56:22.050891,4.262500,E00010,USER_INPUT_Z,INIT,none,0.000000,0.034000,
2026-05-14T16:56:22.335043,4.337500,E00011,USER_INPUT_Z,INIT,none,0.000000,0.033000,
2026-05-14T16:56:22.610820,4.412500,E00012,USER_INPUT_Z,INIT,none,0.000000,0.032000,
2026-05-14T16:56:22.830405,4.470833,E00013,USER_INPUT_Z,INIT,none,0.000000,0.031000,
2026-05-14T16:56:24.499960,4.920833,E00014,USER_INPUT_Z,INIT,none,13.784922,0.030000,
2026-05-14T16:56:27.056505,5.612500,E00015,USER_INPUT_Z,INIT,none,33.134095,0.029000,
2026-05-14T16:56:29.909026,6.383333,E00016,USER_INPUT_Z,INIT,none,52.367407,0.028000,
2026-05-14T16:56:33.397494,7.329167,E00017,USER_INPUT_X,INIT,none,71.512004,0.027000,
2026-05-14T16:56:33.783056,7.433333,E00018,USER_INPUT_X,INIT,none,52.977358,0.028000,
