timestamp_iso,time_sec,event_id,event_type,state,auto_direction,contact_force,gripper_opening,detail
2026-05-14T17:09:12.593676,0.000000,E00001,EXPERIMENT_START,INIT_PREPARE,none,0.000000,0.040000,condition=visual_only
2026-05-14T17:09:12.593676,0.000000,E00002,INITIAL_POSE_START,INIT_PREPARE,none,0.000000,0.040000,move_to_initial_pose
2026-05-14T17:09:16.884056,1.125000,E00003,INITIAL_POSE_DONE,INIT,none,0.000000,0.040000,executed_steps=240; centered_box_id=2
2026-05-14T17:10:08.598518,15.095833,E00004,USER_INPUT_X,INIT,none,0.000000,0.040000,
2026-05-14T17:10:09.152582,15.245833,E00005,USER_INPUT_X,INIT,none,0.000000,0.041000,
2026-05-14T17:10:11.074912,15.766667,E00006,USER_INPUT_Z,INIT,none,0.000000,0.042000,
2026-05-14T17:10:11.413909,15.858333,E00007,USER_INPUT_Z,INIT,none,0.000000,0.041000,
2026-05-14T17:10:11.739553,15.945833,E00008,USER_INPUT_Z,INIT,none,0.000000,0.040000,
2026-05-14T17:10:12.000347,16.016667,E00009,USER_INPUT_Z,INIT,none,0.000000,0.039000,
2026-05-14T17:10:12.325508,16.104167,E00010,USER_INPUT_Z,INIT,none,0.000000,0.038000,
2026-05-14T17:10:12.666990,16.195833,E00011,USER_INPUT_Z,INIT,none,0.000000,0.037000,
2026-05-14T17:10:12.959941,16.275000,E00012,USER_INPUT_Z,INIT,none,0.000000,0.036000,
2026-05-14T17:10:13.345604,16.379167,E00013,USER_INPUT_Z,INIT,none,0.000000,0.035000,
2026-05-14T17:10:13.839244,16.512500,E00014,USER_INPUT_Z,INIT,none,0.000000,0.034000,
2026-05-14T17:10:14.349422,16.650000,E00015,USER_INPUT_Z,INIT,none,0.000000,0.033000,
2026-05-14T17:10:14.706754,16.745833,E00016,USER_INPUT_Z,INIT,none,0.000000,0.032000,
2026-05-14T17:10:15.138580,16.862500,E00017,USER_INPUT_Z,INIT,none,0.000000,0.031000,
2026-05-14T17:10:15.510825,16.962500,E00018,USER_INPUT_Z,INIT,none,13.357582,0.030000,
2026-05-14T17:10:16.278490,17.170833,E00019,USER_INPUT_Z,INIT,none,33.040903,0.029000,
2026-05-14T17:10:16.835352,17.320833,E00020,USER_INPUT_Z,INIT,none,52.148367,0.028000,
2026-05-14T17:10:22.925239,18.966667,E00021,MANUAL_START,AUTO_WAIT,none,71.529175,0.027000,manual start from INIT after operator confirmed initial pose
2026-05-14T17:10:31.356397,21.245833,E00022,AUTO_PERTURB_START_CLOSE,AUTO_PERTURB_CLOSE,close,71.602844,0.027000,
