timestamp_iso,time_sec,event_id,event_type,state,auto_direction,contact_force,gripper_opening,detail
2026-05-14T15:38:42.810425,0.000000,E00001,EXPERIMENT_START,INIT_PREPARE,none,0.000000,0.040000,condition=visual_only
2026-05-14T15:38:42.810425,0.000000,E00002,INITIAL_POSE_START,INIT_PREPARE,none,0.000000,0.040000,move_to_initial_pose
2026-05-14T15:38:46.507971,1.000000,E00003,INITIAL_POSE_DONE,INIT,none,0.000000,0.040000,executed_steps=240
2026-05-14T15:49:05.329133,167.279167,E00004,MANUAL_START,AUTO_WAIT,none,0.000000,0.040000,manual start from INIT after operator confirmed initial pose
2026-05-14T15:49:05.329133,167.279167,E00005,FORCE_BELOW_LOW,AUTO_WAIT,none,0.000000,0.040000,
2026-05-14T15:49:09.689954,168.458333,E00006,USER_INPUT_Z,AUTO_WAIT,none,0.000000,0.040000,
2026-05-14T15:49:10.321466,168.629167,E00007,FORCE_BACK_IN_RANGE,AUTO_WAIT,none,30.952585,0.000000,
2026-05-14T15:49:24.490002,172.462500,E00008,USER_INPUT_X,AUTO_WAIT,none,39.806827,0.000000,
2026-05-14T15:49:25.122743,172.633333,E00009,USER_INPUT_X,AUTO_WAIT,none,39.680159,0.012000,
2026-05-14T15:49:25.184743,172.650000,E00010,FORCE_BELOW_LOW,USER_CONTROL,none,25.529862,0.018000,
2026-05-14T15:49:28.212613,173.470833,E00011,USER_INPUT_X,AUTO_WAIT,none,4.008898,0.028500,
2026-05-14T15:49:30.849015,174.183333,E00012,USER_INPUT_Z,AUTO_WAIT,none,0.000000,0.045000,
2026-05-14T15:49:33.143139,174.804167,E00013,FORCE_BACK_IN_RANGE,AUTO_WAIT,none,42.600198,0.000000,
2026-05-14T15:49:33.189748,174.816667,E00014,FORCE_ABOVE_HIGH,AUTO_WAIT,none,81.295627,0.000000,
2026-05-14T15:49:33.220588,174.825000,E00015,FORCE_BACK_IN_RANGE,AUTO_WAIT,none,79.630111,0.000000,
2026-05-14T15:49:33.421399,174.879167,E00016,FORCE_BELOW_LOW,AUTO_WAIT,none,28.966443,0.000000,
2026-05-14T15:49:33.962524,175.025000,E00017,FORCE_BACK_IN_RANGE,AUTO_WAIT,none,30.573809,0.000000,
2026-05-14T15:49:38.247545,176.183333,E00018,USER_INPUT_X,AUTO_WAIT,none,44.461435,0.000000,
2026-05-14T15:49:38.433345,176.233333,E00019,FORCE_BELOW_LOW,USER_CONTROL,none,27.329024,0.018000,
2026-05-14T15:49:39.819502,176.608333,E00020,USER_INPUT_Z,AUTO_WAIT,none,0.000478,0.033000,
2026-05-14T15:49:58.627557,181.695833,E00021,EXPERIMENT_END,AUTO_WAIT,none,4.373068,0.000000,user_quit
