timestamp_iso,time_sec,trial_elapsed_sec,participant_id,condition,manual_start,init_phase,initial_pose_reached,state,event_id,auto_direction,auto_active,auto_delta,x,y,z,roll,pitch,yaw,gripper_opening,user_key_z,user_key_x,user_input,tf_force_raw,if_force_raw,tf_force_smooth,if_force_smooth,tf_contact_count,if_contact_count,contact_force,contact_frames,no_contact_frames,contact_hold_sec,no_contact_hold_sec,stable_contact,stable_no_contact,tf_level,if_level,overall_level,target_low,target_high,target_mid,force_error,in_target_range,esp32_tf_sent,esp32_if_sent
2026-05-14T16:19:28.712531,26.550000,0.000000,P00,visual_only,1,0,1,AUTO_WAIT,E00006,none,0,-0.028500,-0.051000,-0.042000,0.320000,-1.661593,1.570796,3.141593,0.011500,0,0,0,72.442978,0.000000,70.136082,0.000000,1,0,70.136082,491,0,2.045833,0.000000,1,0,2,0,2,30.000000,80.000000,55.000000,15.136082,1,0,0
2026-05-14T16:19:28.902555,26.604167,0.054167,P00,visual_only,1,0,1,AUTO_WAIT,,none,0,-0.028500,-0.051000,-0.042000,0.320000,-1.661593,1.570796,3.141593,0.011500,0,0,0,68.757223,0.000000,69.748665,0.000000,1,0,69.748665,504,0,2.100000,0.000000,1,0,2,0,2,30.000000,80.000000,55.000000,14.748665,1,0,0
2026-05-14T16:19:29.102713,26.658333,0.108333,P00,visual_only,1,0,1,AUTO_WAIT,,none,0,-0.028500,-0.051000,-0.042000,0.320000,-1.661593,1.570796,3.141593,0.011500,0,0,0,71.533752,0.000000,70.343109,0.000000,1,0,70.343109,517,0,2.154167,0.000000,1,0,2,0,2,30.000000,80.000000,55.000000,15.343109,1,0,0
2026-05-14T16:19:29.303966,26.712500,0.162500,P00,visual_only,1,0,1,AUTO_WAIT,,none,0,-0.028500,-0.051000,-0.042000,0.320000,-1.661593,1.570796,3.141593,0.011500,0,0,0,72.418071,0.000000,70.147132,0.000000,1,0,70.147132,530,0,2.208333,0.000000,1,0,2,0,2,30.000000,80.000000,55.000000,15.147132,1,0,0
2026-05-14T16:19:29.504499,26.766667,0.216667,P00,visual_only,1,0,1,AUTO_WAIT,,none,0,-0.028500,-0.051000,-0.042000,0.320000,-1.661593,1.570796,3.141593,0.011500,0,0,0,68.735891,0.000000,69.728956,0.000000,1,0,69.728956,543,0,2.262500,0.000000,1,0,2,0,2,30.000000,80.000000,55.000000,14.728956,1,0,0
2026-05-14T16:19:29.703686,26.820833,0.270833,P00,visual_only,1,0,1,AUTO_WAIT,,none,0,-0.028500,-0.051000,-0.042000,0.320000,-1.661593,1.570796,3.141593,0.011500,0,0,0,71.540523,0.000000,70.353246,0.000000,1,0,70.353246,556,0,2.316667,0.000000,1,0,2,0,2,30.000000,80.000000,55.000000,15.353246,1,0,0
2026-05-14T16:19:29.903017,26.875000,0.325000,P00,visual_only,1,0,1,AUTO_WAIT,,none,0,-0.028500,-0.051000,-0.042000,0.320000,-1.661593,1.570796,3.141593,0.011500,0,0,0,72.409781,0.000000,70.135489,0.000000,1,0,70.135489,569,0,2.370833,0.000000,1,0,2,0,2,30.000000,80.000000,55.000000,15.135489,1,0,0
2026-05-14T16:19:30.102929,26.929167,0.379167,P00,visual_only,1,0,1,AUTO_WAIT,,none,0,-0.028500,-0.051000,-0.042000,0.320000,-1.661593,1.570796,3.141593,0.011500,0,0,0,67.379177,0.000000,69.908959,0.000000,1,0,69.908959,582,0,2.425000,0.000000,1,0,2,0,2,30.000000,80.000000,55.000000,14.908959,1,0,0
2026-05-14T16:19:30.299840,26.983333,0.433333,P00,visual_only,1,0,1,AUTO_WAIT,,none,0,-0.028500,-0.051000,-0.042000,0.320000,-1.661593,1.570796,3.141593,0.011500,0,0,0,71.509407,0.000000,70.341852,0.000000,1,0,70.341852,595,0,2.479167,0.000000,1,0,2,0,2,30.000000,80.000000,55.000000,15.341852,1,0,0
2026-05-14T16:19:30.501248,27.037500,0.487500,P00,visual_only,1,0,1,AUTO_WAIT,,none,0,-0.028500,-0.051000,-0.042000,0.320000,-1.661593,1.570796,3.141593,0.011500,0,0,0,72.009929,0.000000,70.237676,0.000000,1,0,70.237676,608,0,2.533333,0.000000,1,0,2,0,2,30.000000,80.000000,55.000000,15.237676,1,0,0
