timestamp_iso,time_sec,event_id,event_type,state,auto_direction,contact_force,gripper_opening,detail
2026-05-14T16:43:41.066808,0.000000,E00001,EXPERIMENT_START,INIT_PREPARE,none,0.000000,0.040000,condition=visual_only
2026-05-14T16:43:41.066808,0.000000,E00002,INITIAL_POSE_START,INIT_PREPARE,none,0.000000,0.040000,move_to_initial_pose
2026-05-14T16:43:45.345588,1.125000,E00003,INITIAL_POSE_DONE,INIT,none,0.000000,0.040000,executed_steps=240; centered_box_id=2
2026-05-14T16:43:55.791536,3.958333,E00004,USER_INPUT_Z,INIT,none,0.000000,0.040000,
2026-05-14T16:43:57.800019,4.504167,E00005,USER_INPUT_Z,INIT,none,242.799809,0.000000,
2026-05-14T16:43:58.554904,4.708333,E00006,USER_INPUT_X,INIT,none,242.800903,0.000000,
2026-05-14T16:43:59.909265,5.075000,E00007,USER_INPUT_Z,INIT,none,0.002147,0.063000,
2026-05-14T16:44:01.786830,5.583333,E00008,USER_INPUT_X,INIT,none,241.415413,0.000000,
2026-05-14T16:44:03.018513,5.916667,E00009,USER_INPUT_Z,INIT,none,0.007816,0.075000,
2026-05-14T16:44:05.765621,6.662500,E00010,USER_INPUT_X,INIT,none,244.080019,0.000000,
2026-05-14T16:44:06.990579,6.995833,E00011,USER_INPUT_Z,INIT,none,0.007902,0.079500,
2026-05-14T16:44:09.170209,7.587500,E00012,USER_INPUT_X,INIT,none,243.585570,0.000000,
2026-05-14T16:44:10.478099,7.941667,E00013,USER_INPUT_Z,INIT,none,0.003502,0.082500,
2026-05-14T16:44:11.845897,8.312500,E00014,USER_INPUT_Z,INIT,none,0.000000,0.052500,
2026-05-14T16:44:12.617990,8.520833,E00015,USER_INPUT_Z,INIT,none,0.000000,0.034500,
2026-05-14T16:44:16.192826,9.491667,E00016,USER_INPUT_X,INIT,none,243.828654,0.018000,
2026-05-14T16:44:17.642487,9.883333,E00017,USER_INPUT_X,INIT,none,163.565330,0.022500,
2026-05-14T16:44:20.177922,10.570833,E00018,USER_INPUT_Z,INIT,none,14.259947,0.030000,
2026-05-14T16:44:22.270416,11.137500,E00019,USER_INPUT_X,INIT,none,192.576220,0.021000,
2026-05-14T16:44:23.778913,11.545833,E00020,USER_INPUT_Z,INIT,none,14.294473,0.030000,
2026-05-14T16:44:25.145161,11.916667,E00021,USER_INPUT_Z,INIT,none,163.098043,0.022500,
2026-05-14T16:44:26.619893,12.316667,E00022,USER_INPUT_X,INIT,none,241.622581,0.013500,
2026-05-14T16:44:29.818504,13.183333,E00023,USER_INPUT_X,INIT,none,131.402207,0.024000,
2026-05-14T16:44:31.383018,13.608333,E00024,USER_INPUT_Z,INIT,none,14.193348,0.030000,
2026-05-14T16:44:32.048242,13.787500,E00025,USER_INPUT_Z,INIT,none,221.947718,0.019500,
2026-05-14T16:44:32.982855,14.041667,E00026,USER_INPUT_X,INIT,none,242.609287,0.000000,
2026-05-14T16:44:36.025077,14.866667,E00027,EXPERIMENT_END,INIT,none,0.000000,0.085000,user_quit
