timestamp_iso,time_sec,event_id,event_type,state,auto_direction,contact_force,gripper_opening,detail
2026-05-14T14:36:59.189040,0.000000,E00001,EXPERIMENT_START,INIT,none,0.000000,0.040000,condition=visual_only
2026-05-14T14:37:38.743995,10.695833,E00002,USER_INPUT_Z,INIT,none,0.000000,0.040000,
2026-05-14T14:37:39.503044,10.900000,E00003,USER_INPUT_Z,INIT,none,0.000000,0.026500,
2026-05-14T14:37:40.780000,11.245833,E00004,USER_INPUT_X,INIT,none,0.000000,0.000000,
2026-05-14T14:37:41.914914,11.554167,E00005,USER_INPUT_Z,INIT,none,0.000000,0.085000,
2026-05-14T14:37:43.579536,12.004167,E00006,USER_INPUT_X,INIT,none,0.000000,0.000000,
2026-05-14T14:41:12.588234,68.575000,E00007,USER_INPUT_Z,INIT,none,3.978422,0.085000,
2026-05-14T14:41:19.677454,70.495833,E00008,USER_INPUT_X,INIT,none,345.349789,0.000000,
2026-05-14T14:41:20.519951,70.725000,E00009,USER_INPUT_X,INIT,none,38.223130,0.049500,
2026-05-14T14:41:27.285622,72.554167,E00010,USER_INPUT_Z,INIT,none,0.000000,0.067500,
2026-05-14T14:41:34.908914,74.620833,E00011,USER_INPUT_Z,INIT,none,320.507578,0.000000,
2026-05-14T14:42:06.445730,83.162500,E00012,MANUAL_START,AUTO_WAIT,none,496.450007,0.000000,condition=visual_only
2026-05-14T14:42:06.445730,83.162500,E00013,EMERGENCY_HIGH_FORCE,AUTO_WAIT,none,496.450007,0.000000,
2026-05-14T14:42:12.322167,84.754167,E00014,USER_INPUT_Z,AUTO_WAIT,none,500.438227,0.000000,
2026-05-14T14:42:12.967874,84.929167,E00015,USER_INPUT_Z,AUTO_WAIT,none,500.893488,0.000000,
2026-05-14T14:42:14.656926,85.387500,E00016,USER_INPUT_X,AUTO_WAIT,none,502.162348,0.000000,
2026-05-14T14:42:15.676364,85.662500,E00017,USER_INPUT_Z,AUTO_WAIT,none,453.694425,0.034500,
2026-05-14T14:42:16.829705,85.975000,E00018,USER_INPUT_X,AUTO_WAIT,none,596.963238,0.000000,
2026-05-14T14:42:18.535706,86.437500,E00019,EMERGENCY_HIGH_FORCE,AUTO_WAIT,none,141.692740,0.063000,
2026-05-14T14:42:19.629939,86.733333,E00020,USER_INPUT_Z,AUTO_WAIT,none,167.112658,0.063000,
2026-05-14T14:42:28.163898,89.045833,E00021,USER_INPUT_X,AUTO_WAIT,none,412.230502,0.000000,
2026-05-14T14:42:29.680586,89.458333,E00022,EMERGENCY_HIGH_FORCE,AUTO_WAIT,none,140.834617,0.057000,
2026-05-14T14:42:34.668044,90.808333,E00023,USER_INPUT_Z,AUTO_WAIT,none,151.529678,0.057000,
2026-05-14T14:42:52.567191,95.650000,E00024,EXPERIMENT_END,AUTO_WAIT,none,305.166370,0.018000,user_quit
