timestamp_iso,time_sec,trial_elapsed_sec,participant_id,condition,formal_experiment,manual_start,init_phase,initial_pose_reached,state,event_id,auto_direction,auto_active,auto_delta,x,y,z,roll,pitch,yaw,gripper_opening,user_key_z,user_key_x,user_input,tf_force_raw,if_force_raw,tf_force_smooth,if_force_smooth,tf_contact_count,if_contact_count,contact_force,contact_frames,no_contact_frames,contact_hold_sec,no_contact_hold_sec,stable_contact,stable_no_contact,tf_level,if_level,overall_level,target_low,target_high,target_mid,force_error,in_target_range,esp32_tf_sent,esp32_if_sent
2026-05-14T21:03:14.191064,30.129167,22.100000,P00,visual_only,0,1,0,1,AUTO_WAIT,,none,0,-0.006000,0.000000,0.000000,0.500000,0.000000,1.570796,1.570796,0.027150,0,0,0,68.459037,0.000000,68.453120,0.000000,2,0,68.453120,164,0,0.683333,0.000000,1,0,2,0,2,30.000000,80.000000,55.000000,13.453120,1,0,0
2026-05-14T21:03:14.390429,30.183333,22.154167,P00,visual_only,0,1,0,1,AUTO_WAIT,,none,0,-0.006000,0.000000,0.000000,0.500000,0.000000,1.570796,1.570796,0.027150,0,0,0,68.472268,0.000000,68.466505,0.000000,2,0,68.466505,177,0,0.737500,0.000000,1,0,2,0,2,30.000000,80.000000,55.000000,13.466505,1,0,0
2026-05-14T21:03:14.590611,30.237500,22.208333,P00,visual_only,0,1,0,1,AUTO_WAIT,,none,0,-0.006000,0.000000,0.000000,0.500000,0.000000,1.570796,1.570796,0.027150,0,0,0,68.485142,0.000000,68.479534,0.000000,2,0,68.479534,190,0,0.791667,0.000000,1,0,2,0,2,30.000000,80.000000,55.000000,13.479534,1,0,0
2026-05-14T21:03:14.792588,30.291667,22.262500,P00,visual_only,0,1,0,1,AUTO_WAIT,,none,0,-0.006000,0.000000,0.000000,0.500000,0.000000,1.570796,1.570796,0.027150,0,0,0,68.497663,0.000000,68.492209,0.000000,2,0,68.492209,203,0,0.845833,0.000000,1,0,2,0,2,30.000000,80.000000,55.000000,13.492209,1,0,0
2026-05-14T21:03:14.992174,30.345833,22.316667,P00,visual_only,0,1,0,1,AUTO_WAIT,,none,0,-0.006000,0.000000,0.000000,0.500000,0.000000,1.570796,1.570796,0.027150,0,0,0,68.509739,0.000000,68.504475,0.000000,2,0,68.504475,216,0,0.900000,0.000000,1,0,2,0,2,30.000000,80.000000,55.000000,13.504475,1,0,0
2026-05-14T21:03:15.192677,30.400000,22.370833,P00,visual_only,0,1,0,1,AUTO_WAIT,,none,0,-0.006000,0.000000,0.000000,0.500000,0.000000,1.570796,1.570796,0.027150,0,0,0,68.521480,0.000000,68.516365,0.000000,2,0,68.516365,229,0,0.954167,0.000000,1,0,2,0,2,30.000000,80.000000,55.000000,13.516365,1,0,0
2026-05-14T21:03:15.389974,30.454167,22.425000,P00,visual_only,0,1,0,1,AUTO_WAIT,,none,0,-0.006000,0.000000,0.000000,0.500000,0.000000,1.570796,1.570796,0.027150,0,0,0,68.532892,0.000000,68.527921,0.000000,2,0,68.527921,242,0,1.008333,0.000000,1,0,2,0,2,30.000000,80.000000,55.000000,13.527921,1,0,0
2026-05-14T21:03:15.589898,30.508333,22.479167,P00,visual_only,0,1,0,1,AUTO_WAIT,,none,0,-0.006000,0.000000,0.000000,0.500000,0.000000,1.570796,1.570796,0.027150,0,0,0,68.543974,0.000000,68.539147,0.000000,2,0,68.539147,255,0,1.062500,0.000000,1,0,2,0,2,30.000000,80.000000,55.000000,13.539147,1,0,0
2026-05-14T21:03:15.789814,30.562500,22.533333,P00,visual_only,0,1,0,1,AUTO_WAIT,,none,0,-0.006000,0.000000,0.000000,0.500000,0.000000,1.570796,1.570796,0.027150,0,0,0,68.554732,0.000000,68.550046,0.000000,2,0,68.550046,268,0,1.116667,0.000000,1,0,2,0,2,30.000000,80.000000,55.000000,13.550046,1,0,0
2026-05-14T21:03:15.993953,30.616667,22.587500,P00,visual_only,0,1,0,1,AUTO_WAIT,,none,0,-0.006000,0.000000,0.000000,0.500000,0.000000,1.570796,1.570796,0.027150,0,0,0,68.564281,0.000000,68.560456,0.000000,2,0,68.560456,281,0,1.170833,0.000000,1,0,2,0,2,30.000000,80.000000,55.000000,13.560456,1,0,0
2026-05-14T21:03:16.193464,30.670833,22.641667,P00,visual_only,0,1,0,1,AUTO_WAIT,,none,0,-0.006000,0.000000,0.000000,0.500000,0.000000,1.570796,1.570796,0.027150,0,0,0,68.562885,0.000000,68.563576,0.000000,2,0,68.563576,294,0,1.225000,0.000000,1,0,2,0,2,30.000000,80.000000,55.000000,13.563576,1,0,0
2026-05-14T21:03:16.394263,30.725000,22.695833,P00,visual_only,0,1,0,1,AUTO_WAIT,,none,0,-0.006000,0.000000,0.000000,0.500000,0.000000,1.570796,1.570796,0.027150,0,0,0,68.555685,0.000000,68.558702,0.000000,2,0,68.558702,307,0,1.279167,0.000000,1,0,2,0,2,30.000000,80.000000,55.000000,13.558702,1,0,0
2026-05-14T21:03:16.592537,30.779167,22.750000,P00,visual_only,0,1,0,1,AUTO_WAIT,,none,0,-0.006000,0.000000,0.000000,0.500000,0.000000,1.570796,1.570796,0.027150,0,0,0,68.569183,0.000000,68.559349,0.000000,2,0,68.559349,320,0,1.333333,0.000000,1,0,2,0,2,30.000000,80.000000,55.000000,13.559349,1,0,0
2026-05-14T21:03:16.791032,30.833333,22.804167,P00,visual_only,0,1,0,1,AUTO_WAIT,,none,0,-0.006000,0.000000,0.000000,0.500000,0.000000,1.570796,1.570796,0.027150,0,0,0,68.588868,0.000000,68.581541,0.000000,2,0,68.581541,333,0,1.387500,0.000000,1,0,2,0,2,30.000000,80.000000,55.000000,13.581541,1,0,0
2026-05-14T21:03:16.988930,30.887500,22.858333,P00,visual_only,0,1,0,1,AUTO_WAIT,,none,0,-0.006000,0.000000,0.000000,0.500000,0.000000,1.570796,1.570796,0.027150,0,0,0,68.600243,0.000000,68.594956,0.000000,2,0,68.594956,346,0,1.441667,0.000000,1,0,2,0,2,30.000000,80.000000,55.000000,13.594956,1,0,0
2026-05-14T21:03:17.141268,30.929167,22.900000,P00,visual_only,0,1,0,1,AUTO_WAIT,E00093,none,0,-0.006000,0.000000,0.000000,0.500000,0.000000,1.570796,1.570796,0.027150,0,0,0,68.607992,0.000000,68.603420,0.000000,2,0,68.603420,356,0,1.483333,0.000000,1,0,2,0,2,30.000000,80.000000,55.000000,13.603420,1,0,0
