timestamp_iso,time_sec,event_id,event_type,state,auto_direction,contact_force,gripper_opening,detail
2026-05-14T17:06:15.737308,0.000000,E00001,EXPERIMENT_START,INIT_PREPARE,none,0.000000,0.040000,condition=visual_only
2026-05-14T17:06:15.737308,0.000000,E00002,INITIAL_POSE_START,INIT_PREPARE,none,0.000000,0.040000,move_to_initial_pose
2026-05-14T17:06:20.031785,1.125000,E00003,INITIAL_POSE_DONE,INIT,none,0.000000,0.040000,executed_steps=240; centered_box_id=2
2026-05-14T17:06:46.273624,8.220833,E00004,USER_INPUT_Z,INIT,none,0.000000,0.040000,
2026-05-14T17:06:46.445128,8.266667,E00005,USER_INPUT_Z,INIT,none,0.000000,0.039000,
2026-05-14T17:06:46.647677,8.320833,E00006,USER_INPUT_Z,INIT,none,0.000000,0.038000,
2026-05-14T17:06:46.863831,8.379167,E00007,USER_INPUT_Z,INIT,none,0.000000,0.037000,
2026-05-14T17:06:47.034171,8.425000,E00008,USER_INPUT_Z,INIT,none,0.000000,0.036000,
2026-05-14T17:06:47.188275,8.466667,E00009,USER_INPUT_Z,INIT,none,0.000000,0.035000,
2026-05-14T17:06:47.373916,8.516667,E00010,USER_INPUT_Z,INIT,none,0.000000,0.034000,
2026-05-14T17:06:47.511655,8.554167,E00011,USER_INPUT_Z,INIT,none,0.000000,0.033000,
2026-05-14T17:06:47.713127,8.608333,E00012,USER_INPUT_Z,INIT,none,0.000000,0.032000,
2026-05-14T17:06:47.989817,8.683333,E00013,USER_INPUT_Z,INIT,none,0.000000,0.031000,
2026-05-14T17:07:04.208038,13.066667,E00014,USER_INPUT_X,INIT,none,13.945427,0.030000,
2026-05-14T17:07:05.612566,13.445833,E00015,USER_INPUT_X,INIT,none,0.000005,0.031000,
2026-05-14T17:07:06.986255,13.816667,E00016,USER_INPUT_Z,INIT,none,0.000000,0.032000,
2026-05-14T17:07:08.100248,14.116667,E00017,USER_INPUT_Z,INIT,none,0.000000,0.031000,
2026-05-14T17:07:08.474572,14.216667,E00018,USER_INPUT_Z,INIT,none,13.435146,0.030000,
2026-05-14T17:07:09.574678,14.512500,E00019,USER_INPUT_Z,INIT,none,33.060441,0.029000,
2026-05-14T17:07:09.699368,14.545833,E00020,USER_INPUT_Z,INIT,none,47.038690,0.028000,
2026-05-14T17:07:09.838631,14.583333,E00021,USER_INPUT_Z,INIT,none,65.791567,0.027000,
2026-05-14T17:07:09.992695,14.625000,E00022,USER_INPUT_Z,INIT,none,85.598267,0.026000,
2026-05-14T17:07:10.101741,14.654167,E00023,USER_INPUT_Z,INIT,none,101.791956,0.025000,
2026-05-14T17:07:10.211715,14.683333,E00024,USER_INPUT_Z,INIT,none,121.005655,0.024000,
2026-05-14T17:07:10.366695,14.725000,E00025,USER_INPUT_Z,INIT,none,146.061495,0.023000,
2026-05-14T17:07:10.488494,14.758333,E00026,USER_INPUT_Z,INIT,none,164.817478,0.022000,
2026-05-14T17:07:10.613001,14.791667,E00027,USER_INPUT_Z,INIT,none,184.331959,0.021000,
2026-05-14T17:07:10.736567,14.825000,E00028,USER_INPUT_Z,INIT,none,203.989055,0.020000,
2026-05-14T17:07:10.862360,14.858333,E00029,USER_INPUT_Z,INIT,none,223.920155,0.019000,
2026-05-14T17:07:11.000170,14.895833,E00030,USER_INPUT_Z,INIT,none,236.143922,0.018000,
2026-05-14T17:07:11.155704,14.937500,E00031,USER_INPUT_Z,INIT,none,239.938858,0.017000,
2026-05-14T17:07:11.262827,14.966667,E00032,USER_INPUT_Z,INIT,none,240.769045,0.016000,
2026-05-14T17:07:11.401667,15.004167,E00033,USER_INPUT_Z,INIT,none,241.170546,0.015000,
2026-05-14T17:07:11.522874,15.037500,E00034,USER_INPUT_Z,INIT,none,241.303023,0.014000,
2026-05-14T17:07:11.661519,15.075000,E00035,USER_INPUT_Z,INIT,none,241.363029,0.013000,
2026-05-14T17:07:11.831720,15.120833,E00036,USER_INPUT_Z,INIT,none,241.387811,0.012000,
2026-05-14T17:07:11.924366,15.145833,E00037,USER_INPUT_Z,INIT,none,241.391553,0.011000,
2026-05-14T17:07:15.887679,16.220833,E00038,USER_INPUT_X,INIT,none,241.121554,0.010000,
2026-05-14T17:07:16.103907,16.279167,E00039,USER_INPUT_X,INIT,none,241.105403,0.011000,
2026-05-14T17:07:16.521226,16.391667,E00040,USER_INPUT_X,INIT,none,241.074224,0.012000,
2026-05-14T17:07:16.721819,16.445833,E00041,USER_INPUT_X,INIT,none,241.059198,0.013000,
2026-05-14T17:07:16.892110,16.491667,E00042,USER_INPUT_X,INIT,none,241.046477,0.014000,
2026-05-14T17:07:17.014174,16.525000,E00043,USER_INPUT_X,INIT,none,241.037220,0.015000,
2026-05-14T17:07:17.199577,16.575000,E00044,USER_INPUT_X,INIT,none,241.023328,0.016000,
2026-05-14T17:07:17.397840,16.629167,E00045,USER_INPUT_X,INIT,none,241.008270,0.017000,
2026-05-14T17:07:17.536262,16.666667,E00046,USER_INPUT_X,INIT,none,240.997838,0.018000,
2026-05-14T17:07:17.687715,16.708333,E00047,USER_INPUT_X,INIT,none,233.722722,0.019000,
2026-05-14T17:07:17.840966,16.750000,E00048,USER_INPUT_X,INIT,none,216.510598,0.020000,
2026-05-14T17:07:18.394755,16.900000,E00049,USER_INPUT_X,INIT,none,192.261838,0.021000,
2026-05-14T17:07:18.719328,16.987500,E00050,USER_INPUT_X,INIT,none,173.395756,0.022000,
2026-05-14T17:07:19.148312,17.104167,E00051,USER_INPUT_X,INIT,none,153.175626,0.023000,
2026-05-14T17:07:19.316889,17.150000,E00052,USER_INPUT_X,INIT,none,134.923990,0.024000,
2026-05-14T17:07:19.485070,17.195833,E00053,USER_INPUT_X,INIT,none,115.153716,0.025000,
2026-05-14T17:07:19.638010,17.237500,E00054,USER_INPUT_X,INIT,none,96.242455,0.026000,
2026-05-14T17:07:19.791764,17.279167,E00055,USER_INPUT_X,INIT,none,76.642046,0.027000,
2026-05-14T17:07:19.915573,17.312500,E00056,USER_INPUT_X,INIT,none,59.358369,0.028000,
2026-05-14T17:07:20.069387,17.354167,E00057,USER_INPUT_X,INIT,none,38.707920,0.029000,
2026-05-14T17:07:20.208312,17.391667,E00058,USER_INPUT_X,INIT,none,19.870287,0.030000,
2026-05-14T17:07:20.316835,17.420833,E00059,USER_INPUT_X,INIT,none,6.369959,0.031000,
2026-05-14T17:07:20.502584,17.470833,E00060,USER_INPUT_X,INIT,none,0.906074,0.032000,
2026-05-14T17:07:20.625928,17.504167,E00061,USER_INPUT_X,INIT,none,0.246897,0.033000,
2026-05-14T17:07:20.748896,17.537500,E00062,USER_INPUT_X,INIT,none,0.067277,0.034000,
2026-05-14T17:07:21.406859,17.716667,E00063,USER_INPUT_Z,INIT,none,0.000062,0.035000,
2026-05-14T17:07:21.654461,17.783333,E00064,USER_INPUT_Z,INIT,none,0.000005,0.034000,
2026-05-14T17:07:22.010858,17.879167,E00065,USER_INPUT_Z,INIT,none,0.000000,0.033000,
2026-05-14T17:07:22.286166,17.954167,E00066,USER_INPUT_Z,INIT,none,0.000000,0.032000,
2026-05-14T17:07:22.531486,18.020833,E00067,USER_INPUT_Z,INIT,none,0.000000,0.031000,
2026-05-14T17:07:22.823803,18.100000,E00068,USER_INPUT_Z,INIT,none,12.801918,0.030000,
2026-05-14T17:07:23.162570,18.191667,E00069,USER_INPUT_Z,INIT,none,32.498055,0.029000,
2026-05-14T17:07:24.709570,18.608333,E00070,USER_INPUT_X,INIT,none,52.236415,0.028000,
2026-05-14T17:07:29.768144,19.979167,E00071,MANUAL_START,AUTO_WAIT,none,33.236013,0.029000,manual start from INIT after operator confirmed initial pose
2026-05-14T17:07:38.183390,22.258333,E00072,AUTO_PERTURB_START_CLOSE,AUTO_PERTURB_CLOSE,close,33.302915,0.029000,
2026-05-14T17:07:39.033424,22.487500,E00073,FORCE_ABOVE_HIGH,AUTO_PERTURB_CLOSE,close,80.390019,0.026250,
2026-05-14T17:07:41.164114,23.066667,E00074,EMERGENCY_HIGH_FORCE,AUTO_PERTURB_CLOSE,close,220.247631,0.019300,
2026-05-14T17:07:41.164114,23.066667,E00075,AUTO_PERTURB_END,AUTO_PERTURB_CLOSE,close,220.247631,0.019300,emergency_high_force
2026-05-14T17:07:46.459190,24.500000,E00076,USER_INPUT_X,AUTO_WAIT,none,225.844219,0.019300,
2026-05-14T17:07:47.166386,24.691667,E00077,USER_INPUT_X,AUTO_WAIT,none,206.092257,0.020300,
2026-05-14T17:07:47.519380,24.787500,E00078,USER_INPUT_X,AUTO_WAIT,none,187.043408,0.021300,
2026-05-14T17:07:47.793761,24.862500,E00079,USER_INPUT_X,AUTO_WAIT,none,168.213142,0.022300,
2026-05-14T17:07:48.131653,24.954167,E00080,USER_INPUT_X,AUTO_WAIT,none,147.131679,0.023300,
2026-05-14T17:07:48.315619,25.004167,E00081,USER_INPUT_X,AUTO_WAIT,none,128.248959,0.024300,
2026-05-14T17:07:48.578052,25.075000,E00082,USER_INPUT_X,AUTO_WAIT,none,106.667377,0.025300,
2026-05-14T17:07:48.762012,25.125000,E00083,USER_INPUT_X,AUTO_WAIT,none,88.185424,0.026300,
2026-05-14T17:07:48.807710,25.137500,E00084,FORCE_BACK_IN_RANGE,AUTO_WAIT,none,79.614453,0.027300,
2026-05-14T17:07:48.964812,25.179167,E00085,USER_INPUT_X,AUTO_WAIT,none,68.698643,0.027300,
2026-05-14T17:07:49.213519,25.245833,E00086,USER_INPUT_X,AUTO_WAIT,none,48.710676,0.028300,
2026-05-14T17:07:49.428006,25.304167,E00087,FORCE_BELOW_LOW,AUTO_WAIT,none,29.860006,0.029300,
2026-05-14T17:07:57.384620,27.454167,E00088,AUTO_PERTURB_START_CLOSE,AUTO_PERTURB_CLOSE,close,27.877706,0.029300,
2026-05-14T17:07:57.476746,27.479167,E00089,FORCE_BACK_IN_RANGE,AUTO_PERTURB_CLOSE,close,30.275138,0.029000,
2026-05-14T17:07:58.327511,27.708333,E00090,FORCE_ABOVE_HIGH,AUTO_PERTURB_CLOSE,close,80.688670,0.026250,
2026-05-14T17:08:00.466084,28.287500,E00091,EMERGENCY_HIGH_FORCE,AUTO_PERTURB_CLOSE,close,220.334509,0.019300,
2026-05-14T17:08:00.466084,28.287500,E00092,AUTO_PERTURB_END,AUTO_PERTURB_CLOSE,close,220.334509,0.019300,emergency_high_force
2026-05-14T17:08:01.420691,28.545833,E00093,USER_INPUT_X,AUTO_WAIT,none,226.051089,0.019300,
2026-05-14T17:08:01.636147,28.604167,E00094,USER_INPUT_X,AUTO_WAIT,none,208.497257,0.020300,
2026-05-14T17:08:01.835594,28.658333,E00095,USER_INPUT_X,AUTO_WAIT,none,189.528906,0.021300,
2026-05-14T17:08:02.051693,28.716667,E00096,USER_INPUT_X,AUTO_WAIT,none,169.660331,0.022300,
2026-05-14T17:08:02.282449,28.779167,E00097,USER_INPUT_X,AUTO_WAIT,none,148.566218,0.023300,
2026-05-14T17:08:02.467418,28.829167,E00098,USER_INPUT_X,AUTO_WAIT,none,128.539582,0.024300,
2026-05-14T17:08:02.758144,28.908333,E00099,USER_INPUT_X,AUTO_WAIT,none,106.362527,0.025300,
2026-05-14T17:08:02.959693,28.962500,E00100,USER_INPUT_X,AUTO_WAIT,none,87.790352,0.026300,
2026-05-14T17:08:03.005274,28.975000,E00101,FORCE_BACK_IN_RANGE,AUTO_WAIT,none,79.360444,0.027300,
2026-05-14T17:08:03.451015,29.095833,E00102,USER_INPUT_X,AUTO_WAIT,none,66.115133,0.027300,
2026-05-14T17:08:09.231421,30.658333,E00103,AUTO_PERTURB_START_CLOSE,AUTO_PERTURB_CLOSE,close,46.948547,0.028300,
2026-05-14T17:08:09.864888,30.829167,E00104,FORCE_ABOVE_HIGH,AUTO_PERTURB_CLOSE,close,80.494880,0.026250,
2026-05-14T17:08:11.996605,31.408333,E00105,EMERGENCY_HIGH_FORCE,AUTO_PERTURB_CLOSE,close,220.504097,0.019300,
2026-05-14T17:08:11.996605,31.408333,E00106,AUTO_PERTURB_END,AUTO_PERTURB_CLOSE,close,220.504097,0.019300,emergency_high_force
2026-05-14T17:08:13.627789,31.850000,E00107,USER_INPUT_X,AUTO_WAIT,none,226.370665,0.019300,
2026-05-14T17:08:13.826566,31.904167,E00108,USER_INPUT_X,AUTO_WAIT,none,209.055970,0.020300,
2026-05-14T17:08:13.963848,31.941667,E00109,USER_INPUT_X,AUTO_WAIT,none,192.253871,0.021300,
2026-05-14T17:08:14.148291,31.991667,E00110,USER_INPUT_X,AUTO_WAIT,none,171.063640,0.022300,
2026-05-14T17:08:14.270783,32.025000,E00111,USER_INPUT_X,AUTO_WAIT,none,153.093275,0.023300,
