timestamp_iso,time_sec,trial_elapsed_sec,participant_id,condition,manual_start,init_phase,initial_pose_reached,state,event_id,auto_direction,auto_active,auto_delta,x,y,z,roll,pitch,yaw,gripper_opening,user_key_z,user_key_x,user_input,tf_force_raw,if_force_raw,tf_force_smooth,if_force_smooth,tf_contact_count,if_contact_count,contact_force,contact_frames,no_contact_frames,contact_hold_sec,no_contact_hold_sec,stable_contact,stable_no_contact,tf_level,if_level,overall_level,target_low,target_high,target_mid,force_error,in_target_range,esp32_tf_sent,esp32_if_sent
2026-05-14T17:07:29.768144,19.979167,0.000000,P00,visual_only,1,0,1,AUTO_WAIT,E00071,none,0,-0.011000,0.000000,0.000000,0.500000,0.000000,1.570796,1.570796,0.029000,0,0,0,33.237087,0.000000,33.236013,0.000000,2,0,33.236013,464,0,1.933333,0.000000,1,0,1,0,1,30.000000,80.000000,55.000000,21.763987,1,0,0
2026-05-14T17:07:29.970061,20.033333,0.054167,P00,visual_only,1,0,1,AUTO_WAIT,,none,0,-0.011000,0.000000,0.000000,0.500000,0.000000,1.570796,1.570796,0.029000,0,0,0,33.239496,0.000000,33.238446,0.000000,2,0,33.238446,477,0,1.987500,0.000000,1,0,1,0,1,30.000000,80.000000,55.000000,21.761554,1,0,0
2026-05-14T17:07:30.170435,20.087500,0.108333,P00,visual_only,1,0,1,AUTO_WAIT,,none,0,-0.011000,0.000000,0.000000,0.500000,0.000000,1.570796,1.570796,0.029000,0,0,0,33.241873,0.000000,33.240838,0.000000,2,0,33.240838,490,0,2.041667,0.000000,1,0,1,0,1,30.000000,80.000000,55.000000,21.759162,1,0,0
2026-05-14T17:07:30.370125,20.141667,0.162500,P00,visual_only,1,0,1,AUTO_WAIT,,none,0,-0.011000,0.000000,0.000000,0.500000,0.000000,1.570796,1.570796,0.029000,0,0,0,33.244194,0.000000,33.243183,0.000000,2,0,33.243183,503,0,2.095833,0.000000,1,0,1,0,1,30.000000,80.000000,55.000000,21.756817,1,0,0
2026-05-14T17:07:30.569456,20.195833,0.216667,P00,visual_only,1,0,1,AUTO_WAIT,,none,0,-0.011000,0.000000,0.000000,0.500000,0.000000,1.570796,1.570796,0.029000,0,0,0,33.246473,0.000000,33.245477,0.000000,2,0,33.245477,516,0,2.150000,0.000000,1,0,1,0,1,30.000000,80.000000,55.000000,21.754523,1,0,0
2026-05-14T17:07:30.768935,20.250000,0.270833,P00,visual_only,1,0,1,AUTO_WAIT,,none,0,-0.011000,0.000000,0.000000,0.500000,0.000000,1.570796,1.570796,0.029000,0,0,0,33.248736,0.000000,33.247752,0.000000,2,0,33.247752,529,0,2.204167,0.000000,1,0,1,0,1,30.000000,80.000000,55.000000,21.752248,1,0,0
2026-05-14T17:07:30.967678,20.304167,0.325000,P00,visual_only,1,0,1,AUTO_WAIT,,none,0,-0.011000,0.000000,0.000000,0.500000,0.000000,1.570796,1.570796,0.029000,0,0,0,33.250949,0.000000,33.249985,0.000000,2,0,33.249985,542,0,2.258333,0.000000,1,0,1,0,1,30.000000,80.000000,55.000000,21.750015,1,0,0
2026-05-14T17:07:31.169905,20.358333,0.379167,P00,visual_only,1,0,1,AUTO_WAIT,,none,0,-0.011000,0.000000,0.000000,0.500000,0.000000,1.570796,1.570796,0.029000,0,0,0,33.253113,0.000000,33.252170,0.000000,2,0,33.252170,555,0,2.312500,0.000000,1,0,1,0,1,30.000000,80.000000,55.000000,21.747830,1,0,0
2026-05-14T17:07:31.371341,20.412500,0.433333,P00,visual_only,1,0,1,AUTO_WAIT,,none,0,-0.011000,0.000000,0.000000,0.500000,0.000000,1.570796,1.570796,0.029000,0,0,0,33.255328,0.000000,33.254532,0.000000,2,0,33.254532,568,0,2.366667,0.000000,1,0,1,0,1,30.000000,80.000000,55.000000,21.745468,1,0,0
2026-05-14T17:07:31.572341,20.466667,0.487500,P00,visual_only,1,0,1,AUTO_WAIT,,none,0,-0.011000,0.000000,0.000000,0.500000,0.000000,1.570796,1.570796,0.029000,0,0,0,33.257410,0.000000,33.256657,0.000000,2,0,33.256657,581,0,2.420833,0.000000,1,0,1,0,1,30.000000,80.000000,55.000000,21.743343,1,0,0
